osm_id,name,lat,lon,state,amenity,office,social_facility,social_facility_for,addr_street,addr_suburb,addr_postcode,phone,website,email,opening_hours,wheelchair
,Louisa Johnston Centre,-28.7385376,152.6231527,QLD,community_centre,,,,Sandilands Street,Bonalbo,2469,,,LouisaJohnstonCentre@gmail.com,,yes
,Bonalbo Community Mens Shed,-28.738705,152.6229376,QLD,community_centre,,,,,,,,https://mensshed.org/sheds/bonalbo-community-mens-shed-inc/,,,limited
,Nimbin Community Centre,-28.5946005,153.2227484,QLD,community_centre,,,,,,,,,,,
,CWA Tabulam,-28.8913375,152.5666328,QLD,community_centre,,,,Court Street,Tabulam,2469,,,tabulamcwa@gmail.com,,
,Drake RTC DVRC,-28.9277228,152.3757767,QLD,community_centre,,,,Bruxner Highway,,,+61 2 6737 6790,https://www.facebook.com/TheDVRC/,dvrc@dvrc.com.au,,
,Arcare Civic Manor Aged Care,-37.6483913,145.065586,VIC,social_facility,,assisted_living,senior,Civic Drive,Epping,3076,,,,,
,Westpac Helicopter Op Shop,-28.8646694,153.0473199,QLD,,charity,,,,,,,,,,no
,Casino Neighbourhood Centre,-28.8624386,153.046968,QLD,community_centre,,,,,,,,,,,yes
,REDinc,-28.8586032,153.0499838,QLD,social_facility,,outreach,disabled,Johnston Street,Casino,2470,,https://redinc.org.au,hello@redinc.org.au,,
,The Underground,-32.0894411,115.9437353,WA,community_centre,,,,Holmes Street,,,+61 8 9397 3000,https://www.gosnells.wa.gov.au/Lifestyle/city-gosnells-youth/youth-spaces/youth-centres/the-soundlab,,Tu 15:30-16:00; We 15:00-17:30; Th 16:00-18:30,
,Rathdowne Place Aged Care,-37.7936569,144.970914,VIC,social_facility,,assisted_living,senior,Rathdowne Street,Carlton,3053,,,,,
,Making Waves Foundation,-33.8730518,151.2349789,NSW,,charity,,,,,,,https://makingwavesfoundation.com.au/,,,
,Architects for peace,-37.7645036,144.979747,VIC,,ngo,,,Nicholson Street,,,,https://www.architectsforpeace.org/,,,
,Legume Hall,-28.4065928,152.3066196,QLD,community_centre,,,,,,,,,,,
,United Australian Lebanese Movement,-37.7549755,144.9623999,VIC,,ngo,,,Corner of Moreland Road & Cameron Street,,,,https://www.ualm.org.au/,,,
,Stanthorpe Nursing Home,-28.6625829,151.9308574,QLD,social_facility,,nursing_home,senior,,,,,,,,
,,-33.9060904,151.2450825,NSW,social_facility,,group_home,senior,,,,,,,,
,Sunnyside Hall,-29.0075696,151.9598252,QLD,community_centre,,,,,,,,,,,
,Rural Transaction Centre,-29.322732,151.095417,NSW,community_centre,,,,Albury Street,Ashford,2361,,,,,
,Manilla and Districts Soldiers Memorial Hall,-30.7466335,150.7199643,NSW,community_centre,,,,,,,,,,,
,Attunga Public Hall,-30.9291757,150.842697,NSW,community_centre,,,,,,,,,,,
,Duri Hall,-31.2182264,150.8170352,NSW,community_centre,,,,,,,,,,,
,Currabubula War Memorial Hall,-31.2620734,150.7348952,NSW,community_centre,,,,,,,,,,,
,,-37.6014753,145.2715368,VIC,community_centre,,,,,,,,,,,
,St John Ambulance Whitehorse Division,-37.7974906,145.1156092,VIC,,ngo,,,,,,,,,,
,Gloucester CWA,-32.0095665,151.9583113,NSW,community_centre,,,,,,,,,,,
,IAS Gloucester,-32.009351,151.9577787,NSW,social_facility,,advice,disabled,,,,,,,,
,Caffreys Flat Hall,-31.7918605,152.0664933,NSW,community_centre,,,,,,,,,,,
,Mount George School of Arts,-31.8814315,152.1783801,NSW,community_centre,,,,,,,,,,,
,Wingham Memorial Town Hall,-31.8699416,152.3687274,NSW,community_centre,,,,,,,,,,,
,Comboyne Community Centre,-31.6055874,152.4682605,NSW,community_centre,,,,,,,,,,,
,Mission Australia,-36.6746002,149.8445338,VIC,,ngo,,,,,,,,,,
,Infinity Community Solutions,-34.9110738,138.5711561,SA,,ngo,,,,,,,,,,
,Long Flat Community Hall,-31.4388167,152.4877899,NSW,community_centre,,,,,,,,,,,
,The Walcha Telecottage,-30.9852322,151.5917064,NSW,,ngo,,,,,,,,,,
,The Walcha Telecottage,-30.9852259,151.591636,NSW,community_centre,,,,,,,,,,,
,Walcha Handmade,-30.9849871,151.5936752,NSW,community_centre,,,,,,,,,,,
,Gum Flat Community Hall,-29.7796073,150.9802787,NSW,community_centre,,,,,,,,,,,
,Juanita Nielsen Community Centre,-33.8702715,151.2211238,NSW,community_centre,,,,,,,+61 2 9265 9146,https://www.cityofsydney.nsw.gov.au/community-centres/juanita-nielsen-community-centre,jncc@cityofsydney.nsw.gov.au,"Mo, We, Fr 07:00-18:00; Tu, Th 09:00-18:00; Sa 10:00-16:00",
,Kojonup Community Resource Centre,-33.833972,117.1591308,WA,,ngo,,,Albany Highway,,6395,+61 8 9831 0256,http://www.kojonup.org.au,,Mo-Fr 10:00-16:00,
,Youth Options,-34.93284,138.5987324,SA,community_centre,,,,,,,,,,,
,Nambucca Valley Youth Services Centre,-30.64178,153.0050689,NSW,community_centre,,,,,,,,,,,
,North Star CWA,-28.9292473,150.393504,QLD,community_centre,,,,,,,,,,,
,Fernbank,-33.7138403,151.175054,NSW,social_facility,,group_home,senior,,,,,,,,
,Inglestone Community Centre Inc.,-27.5767542,149.760725,QLD,community_centre,,,,,,,,,,,
,Inglestone QCWA,-27.5766355,149.7607575,QLD,community_centre,,,,,,,,,,,
,Meandarra School of the Arts Hall,-27.3231491,149.8825174,QLD,community_centre,,,,,,,,,,,
,Glenmorgan QCWA,-27.2474068,149.677307,QLD,community_centre,,,,,,,,,,,
,,-27.1524748,149.0648023,QLD,community_centre,,,,,,,,,,,
,Surat Youth Zone,-27.1521972,149.0690126,QLD,community_centre,,,,Burrowes Street,Surat,4417,,,,,
,Juniper Transition Care,-32.005087,115.8983799,WA,social_facility,,group_home,senior,,,,,,,,
,QCWA Bollon,-28.0316547,147.4810585,QLD,community_centre,,,,,,,,,,,
,Lifeline,-28.0696781,145.6825535,QLD,social_facility,,advice,community,,,,,,,,
,Wyandra Community Resources Centre,-27.2460331,145.9788182,QLD,community_centre,,,,,,,,,,,
,Neighbourhood Community Centre,-26.4003455,146.2415971,QLD,community_centre,,,,,,,,,,,
,Aussie Helpers,-26.4019779,146.2401068,QLD,community_centre,,,,,,,,,,,
,Headspace,-27.4894586,153.0277408,QLD,social_facility,,mental_health,,,,,,,,,
,Brotherhood of St Laurence,-37.7030465,145.1045356,VIC,social_facility,,,,,,,,,,,
,Magnolia Centred Care,-37.7013162,145.1067327,VIC,social_facility,,ambulatory_care,,,,,,,,,
,QCWA Roma,-26.5699046,148.789479,QLD,community_centre,,,,,,,,,,,
,Noonga Community Hall,-26.4620602,149.6420338,QLD,community_centre,,,,Jackson Wandoan Road,,,,,,,
,Jackson QCWA,-26.6437101,149.6249102,QLD,community_centre,,,,,,,,,,,
,QCWA Leyburn,-28.0097012,151.5833135,QLD,community_centre,,,,,,,,,,,
,Angle Vale Gardens Retirement Estate,-34.644981,138.6478946,SA,social_facility,,group_home,senior,,,,,,,,
,Headspace,-30.5146017,151.6644861,NSW,social_facility,,outreach,,,,,,,,,
,Centacare,-30.5146298,151.6645983,NSW,social_facility,,outreach,,Dangar Street,,,+61 2 6738 7200,https://centacarenenw.com.au,armidale@centacarenenw.com.au,Mo-Fr 08:30-17:00; Sa-Su off,yes
,Bethanie Elanora,-33.3572278,115.6257655,WA,social_facility,,nursing_home,senior,Hastie Street,South Bunbury,,,,,,yes
,Copmanhurst War Memorial Hall,-29.5863535,152.7755578,NSW,community_centre,,,,,,,,,,,
,New School of Arts - Neighbourhood House Inc.,-29.7036034,152.9346281,NSW,community_centre,,,,,,,,,,,
,Hernani Hall,-30.2987665,152.4184008,NSW,community_centre,,,,,,,,,,,
,Paraplegic Benefit Fund,-31.9565215,115.8080701,WA,,charity,,,,,,,https://www.pbf.asn.au/,info@pbf.asn.au,,
,Caroona Hall,-31.4064246,150.4244787,NSW,community_centre,,,,Boundary Street,Caroona,2343,,,,,
,Tasmanian Land Conservancy,-42.8866938,147.3245501,TAS,,charity,,,Macquarie Street,Hobart,7000,+61 3 6225 1399,https://tasland.org.au/,,,
,Ulamambri Memorial Hall,-31.3302555,149.3893387,NSW,community_centre,,,,,,,,,,,
,CWA Coonabarabran,-31.2750667,149.2802283,NSW,community_centre,,,,,,,,,,,
,Gulargambone War Memorial Hall and Mechanics Institute,-31.3299432,148.4715783,NSW,community_centre,,,,,,,,,,,
,RTC,-31.3297622,148.4709319,NSW,community_centre,,,,,,,,,,,
,NQ Wildlife,-19.2949762,146.7708309,QLD,,charity,,,,,,+61 414 717 374,https://nqwildlife.org.au/,,,
,North Lakes Community Centre,-27.2386866,153.0169819,QLD,community_centre,,,,,,,,,,,
,Australian Unity,-30.0197949,148.1171513,NSW,social_facility,,assisted_living,underprivileged,Fox Street,Walgett,2832,,,,,
,Mission Australia,-30.0222866,148.1163218,NSW,,charity,,,Fox Street,Walgett,2832,,,,,
,CWA Walgett,-30.0219669,148.1183363,NSW,community_centre,,,,,,,,,,,
,Marra Hall,-30.8811531,147.3656833,NSW,community_centre,,,,,,,,,,,
,Community Hub,-31.5628265,147.1953577,NSW,community_centre,,,,,,,,,,,
,Mackillop Family Services,-31.5627928,147.195306,NSW,social_facility,,advice,,,,,,,,,
,Tullamore War Memorial Hall,-32.6320656,147.5682755,NSW,community_centre,,,,,,,,,,,
,Aboriginal Family Support Services,-34.925921,138.5948078,SA,,ngo,,,,,,,,,,
,Lachlan Shire Hall,-33.0887472,147.1509078,NSW,community_centre,,,,,,,,,,,
,Euabalong Hall,-33.1111402,146.4722557,NSW,community_centre,,,,,,,,,,,
,Ardmore - Stanthorpe Community Care,-28.6605001,151.9269884,QLD,social_facility,,nursing_home,senior,,,,,,,,yes
,Lake Cargelligo Memorial Hall,-33.2984692,146.3754712,NSW,community_centre,,,,,,,,,,,
,Men's Shed,-33.2996006,146.366995,NSW,community_centre,,,,,,,,,,,
,Lake Cargelligo Youth Centre,-33.2984879,146.3743192,NSW,community_centre,,,,,,,,,,,
,Catholic Care,-33.2981283,146.374676,NSW,social_facility,,,,,,,,,,,
,Whitton Community Hall,-34.5179755,146.1829053,VIC,community_centre,,,,,,,,,,,
,Griffith War Memorial Hall and Art Gallery,-34.2880094,146.0490886,VIC,community_centre,,,,,,,,,,,
,CWA Griffith,-34.2881408,146.0501423,VIC,community_centre,,,,,,,,,,,
,Dubbo Mental Health Drug And Alcohol,-32.2519132,148.6041127,NSW,social_facility,,outreach,mental_health,,,,+61 2 6881 4000,,,,
,Lives Lived Well,-32.2512038,148.6034234,NSW,social_facility,,outreach,drug_addicted,,,,,https://www.liveslivedwell.org.au/,,,
,Morundah Hall,-34.9316336,146.2957435,VIC,community_centre,,,,,,,,,,,
,Myopa Retirement Village,-35.5163561,147.0325876,VIC,social_facility,,group_home,senior,,,,,,,,
,Yerong Creek Community Hall,-35.3873297,147.0654775,VIC,community_centre,,,,,,,,,,,
,Eurongilly Hall,-34.9452996,147.7676699,VIC,community_centre,,,,,,,,,,,
,Jan Wilson Community Centre,-37.9542278,145.1924056,VIC,community_centre,,,,,,,,,,,
,Lyndhurst Soldiers Memorial Hall,-33.6727137,149.0460869,NSW,community_centre,,,,,,,,,,,
,Australian Red Cross,-32.0478929,150.8684447,NSW,,ngo,,,,,,,,,"Mo,Th,Fr 09:00-14:00; Tu,Sa 09:00-12:00; We,Su off",
,Wallabadah Public Hall,-31.5398811,150.8262117,NSW,community_centre,,,,,,,,,,,
,Engie Hills of Gold Wimnd Farm Community Hub,-31.4605296,151.1277648,NSW,community_centre,,,,,,,,,,,
,Uralla Memorial Hall,-30.6432584,151.5003147,NSW,community_centre,,,,,,,,,,,
,Uralla Neighbourhood Centre,-30.6430761,151.50043,NSW,community_centre,,,,,,,,,,,
,Blackheath Men’s Shed,-33.6357237,150.2831234,NSW,community_centre,,,,,,,,https://www.bams.org.au/,,,
,Carino Care,-34.0229705,151.0899587,NSW,social_facility,,nursing_home,senior,Princes Highway,Sylvania,2224,,https://carino.care/locations/aged-care-nursing-home-sylvania/,,,
,Eromanga Hall,-26.6698058,143.2665682,QLD,community_centre,,,,,,,,,,,
,TransCare Hunter Ltd,-32.0523388,150.8674781,NSW,social_facility,,ambulatory_care,senior,Kelly Street,,,+61 2 6545 3113,,,Mo-Th 09:30-15:00,
,Multicultural Hub,-37.8067393,144.9601881,VIC,community_centre,,,,Elizabeth Street,Melbourne,3000,,https://www.melbourne.vic.gov.au/community/hubs-bookable-spaces/multicultural-hub/Pages/multicultural-hub.aspx,,,
,Woodview-Piora Hall,-28.8571708,152.926403,QLD,community_centre,,,,,,,,,,,
,Clovass Community Centre,-28.8712541,153.1487305,QLD,community_centre,,,,,,,,,,,
,Spinal Cord Injuries Australia,-28.8429731,153.4407802,QLD,,ngo,,,,,,,https://scia.org.au/,,,
,Tintenbar Hall,-28.797113,153.5133998,QLD,community_centre,,,,,,,,,,,
,TriCare Hastings Point,-28.3687568,153.5728789,QLD,social_facility,,group_home,senior,,,,,,,,
,Mullumbimby & District Neighbourhood Centre,-28.5517001,153.4995227,QLD,community_centre,,,,,,,,,,,
,Clunes Coronation Hall,-28.7271701,153.4074064,QLD,community_centre,,,,,,,,,,,
,McCleans Ridges Public Hall,-28.7972727,153.3839901,QLD,community_centre,,,,,,,,,,,
,UPA North Coast,-28.8424746,153.4416682,QLD,,ngo,,,,,,,https://www.upa.org.au,,,
,Legacy,-28.84242,153.4414327,QLD,,ngo,,,,,,,,,,
,Rous Mill District Community Hall,-28.8763298,153.3884416,QLD,community_centre,,,,,,,,,,,
,Vision Australia,-30.2959895,153.1109914,NSW,,ngo,,,,,,,,,,
,Blue Bird Support Services,-30.7085985,152.9192242,NSW,social_facility,,assisted_living,disabled,,,,,,,,
,Country Women's Association Macksville,-30.708413,152.9192539,NSW,community_centre,,,,,,,,,,,
,Country Women's Association Kendall,-31.6322821,152.7065983,NSW,community_centre,,,,,,,,,,,
,Kendall Community Centre,-31.6323694,152.7031747,NSW,community_centre,,,,,,,,,,,
,HomeCaring Myall Coast,-32.4122125,152.2078298,NSW,social_facility,,,,,,,+61 438 471 227,,,,
,Clarence Town Senior Citizens Centre,-32.5859158,151.7809304,NSW,community_centre,,,,,,,,,,,
,Clarence Town School of Arts Literary Institute,-32.5859466,151.7805844,NSW,community_centre,,,,,,,,,,,
,Wallarobba Memorial Hall,-32.4970762,151.6974575,NSW,community_centre,,,,,,,,,,,
,Glendon Brook Hall,-32.5099835,151.3734327,NSW,community_centre,,,,Glendonbrook Road,Glendon Brook,2330,+61 429 776 161,,,,
,Bulga Community Centre,-32.6532927,151.0207448,NSW,community_centre,,,,,,,,,,,limited
,,-33.4822211,150.1575528,NSW,social_facility,,,,,,,,,,,
,Sunrise Community School of Arts,-33.5221957,150.6903492,NSW,community_centre,,,,,,,,,,,
,Wallerawang CWA,-33.4117556,150.0647146,NSW,community_centre,,,,,,,,,,,
,St Verena And St Bishoy Coptic Orthodox Church,-37.8106731,144.9607153,VIC,,ngo,,,,,,,,,,
,Taralga RSL Sub-Branch Room,-34.4037119,149.8192491,VIC,community_centre,,,,,,,,,,,
,Taralga CWA,-34.4036464,149.8192552,VIC,community_centre,,,,,,,,,,,
,Goulburn Town Hall,-34.7555221,149.7179437,VIC,community_centre,,,,,,,,,,,
,Goulburn Community Centre,-34.7558317,149.717628,VIC,community_centre,,,,,,,,,,,
,Capital Region Community Services,-34.7567279,149.7164129,VIC,social_facility,,,,Auburn Street,Goulburn,2580,,,,,
,Vinnies,-34.7567647,149.7180249,VIC,,charity,,,,,,,,,,
,ILS Independent Living Specialists,-35.7116441,150.1743815,NSW,social_facility,,assisted_living,,,,,,,,,
,Wolumla Memorial Hall,-36.8340186,149.8094603,VIC,community_centre,,,,,,,,,,,
,Pambula Town Hall,-36.9285334,149.8750155,VIC,community_centre,,,,,,,,,,,
,Eden Community Access Centre,-37.0624918,149.9049822,VIC,community_centre,,,,,,,,,,,
,Eden CWA,-37.0641675,149.9053469,VIC,community_centre,,,,,,,,,,,
,Cann River Public Hall,-37.5684009,149.153156,VIC,community_centre,,,,,,,,,,,
,Mooroopna Education & Activity Centre,-36.3930878,145.3586608,VIC,community_centre,,,,,,,,,,,
,Far East Victoria Landcare,-37.7072327,148.4551207,VIC,,ngo,,,Nicholson Street,Orbost,3888,+61 3 5154 2843,,,,
,Neighbourhood Houses - Buchan Outreach Centre,-37.496585,148.1746544,VIC,social_facility,,,,,,,,,,,
,Gelantipy Public Hall,-37.2329055,148.2585635,VIC,community_centre,,,,,,,,,,,
,Ensay Memorial Hall,-37.3754925,147.836845,VIC,community_centre,,,,,,,,,,,
,Community Centre Swifts Creek,-37.2635437,147.7215381,VIC,community_centre,,,,,,,,,,,
,Soldiers Memorial Hall,-37.1006964,147.5917046,VIC,community_centre,,,,,,,,,,,
,Vinnies,-36.0535303,146.933144,VIC,,charity,,,,,,,,,,
,Balldale District Memorial Hall,-35.8452623,146.5215638,VIC,community_centre,,,,,,,,,,,
,Kyneton Men’s Shed,-37.2580913,144.4624968,VIC,community_centre,,,,,,,,https://www.kynetonmensshed.org.au/,,,
,Berrigan CWA,-35.6574599,145.8103892,VIC,community_centre,,,,,,,,,,,
,Community Support Services,-35.6574424,145.8102359,VIC,community_centre,,,,Chanter Street,Berrigan,2712,,,,,
,Soldiers Memorial Hall,-35.6567935,145.807691,VIC,community_centre,,,,,,,,,,,
,Men's Shed Oaklands & Districts - The Shed,-35.5574008,146.1639764,VIC,community_centre,,,,,,,,,,,
,Berrigan Men's Shed,-35.6571955,145.810675,VIC,community_centre,,,,,,,,,,,
,Lalarty District Hall,-35.8295166,145.7191445,VIC,community_centre,,,,,,,,,,,
,Strarthmerton Public Hall,-35.925881,145.4777279,VIC,community_centre,,,,,,,,,,,
,Yalca North Public Hall,-35.9279728,145.2355743,VIC,community_centre,,,,,,,,,,,
,Tongala Community Centre Inc.,-36.2502675,144.9500849,VIC,community_centre,,,,,,,,,,,
,Tongala Service Centre,-36.2505596,144.9493045,VIC,community_centre,,,,,,,,,,,
,Lockington District Community Centre,-36.2692036,144.537155,VIC,community_centre,,,,,,,,,,,
,Yarrawalla Community Centre,-36.1788755,144.032834,VIC,community_centre,,,,,,,,,,,
,Wycheproof Community Resource Centre,-36.0774491,143.2259038,VIC,community_centre,,,,,,,,,,,
,Watchem Public Hall,-36.1489718,142.8594018,VIC,community_centre,,,,,,,,,,,
,CWA Rest Rooms,-36.2514903,142.3951807,VIC,community_centre,,,,,,,,,,,
,CWA Rest Room,-36.3351424,141.6475936,VIC,community_centre,,,,,,,,,,,
,Nhill Men's Shed,-36.3350621,141.6487045,VIC,community_centre,,,,,,,,,,,
,Nhill Memorial Community Centre,-36.3334064,141.6518021,VIC,community_centre,,,,,,,,,,,
,Inner West Sustainability Hub,-33.8904674,151.1322594,NSW,community_centre,,,,Prospect Road,Summer Hill,2130,,https://www.innerwest.nsw.gov.au/live/environment-and-sustainability/inner-west-sustainability-hub,,,
,Rural Transaction Centre - RTC,-36.7184939,141.4717887,VIC,community_centre,,,,,,,,,,,
,Goroke Men's Shed,-36.71809,141.4749099,VIC,community_centre,,,,,,,,,,,
,Winiam Hall / Mechanics Institute,-36.4246015,141.6392125,VIC,community_centre,,,,,,,,,,,
,Edenhope & District Community Centre,-37.0358441,141.2956843,VIC,community_centre,,,,,,,,,,,
,Connewirricoo Community Centre,-37.2005656,141.4614994,VIC,community_centre,,,,,,,,,,,
,Wattletree Health Group,-37.6728173,145.150614,VIC,social_facility,,ambulatory_care,,Chute Street,Diamond Creek,3089,,,,,
,Southern Stay Disability Services,-37.7439698,142.0263861,VIC,social_facility,,assisted_living,,Brown Street,Hamilton,3300,,,,,
,Lake Bolac Memorial Hall,-37.713312,142.8399611,VIC,community_centre,,,,,,,,,,,
,Are-Able,-37.7430874,142.0256661,VIC,social_facility,,,,,,,,,,,
,Pigeon Ponds Memorial Hall,-37.2969772,141.6690965,VIC,community_centre,,,,,,,,,,,
,St John's Community Care,-27.3505068,153.0482344,QLD,social_facility,,ambulatory_care,senior,,,,,,,,
,Streatham Memorial Hall,-37.6790985,143.0623375,VIC,community_centre,,,,,,,,,,,
,RTC,-37.2751156,143.5142895,VIC,community_centre,,,,,,,,,,,
,Warramnunda,-36.3169198,145.0419494,VIC,social_facility,,group_home,senior,,,,,,,,
,Goornong Soldiers Memorial Hall,-36.6152526,144.5055123,VIC,community_centre,,,,,,,,,,,
,Huntly Memorial Hall,-36.6636101,144.3344113,VIC,community_centre,,,,,,,,,,,
,Concentric Rehabilitation,-32.0490994,115.9802501,WA,social_facility,,,,Albany Highway,,,,,,Mo-Fr 08:30-17:00,
,Kyabram Service Centre,-36.3156425,145.0458507,VIC,community_centre,,,,,,,,,,,
,Neighbourhood Centre - Community Hub,-32.7258326,148.1914118,NSW,community_centre,,,,,,,,,,,
,Meals on Wheels,-33.1452544,148.1707981,NSW,social_facility,,,underprivileged,,,,,,,,
,Werris Creek Community Shed,-31.3565545,150.6458349,NSW,community_centre,,,,,,,,,,,
,The Orange Door,-37.7562887,145.0679538,VIC,social_facility,,shelter,abused,,,,,https://www.orangedoor.vic.gov.au/,,,
,University Food Relief Program,-37.7995957,144.9632546,VIC,social_facility,,food_bank,university_students_only,,,,,https://students.unimelb.edu.au/student-support/health-and-wellbeing/food-relief,,,yes
